points,place,long_place,competition.id,competitor.id
245,2.0,2. place,2237,25897_92_1
120,,1/32,2289,13190_8_5
10,,participation,2284,13190_8_5
130,7.0,7. place,2267,13190_8_5
10,,participation,2315,1033_29_6
120,,1/32,2239,1033_29_6
80,,1/16,2233,1033_29_6
5,,participation,2238,1033_29_6
5,,participation,2234,1033_29_6
5,,participation,2230,1033_29_6
3,,participation,2200,1033_29_6
6,,participation,2290,15719_78_10
35,2.0,2. place,2277,15719_78_10
35,2.0,2. place,2276,15719_78_10
126,5.0,5. place,2236,15719_78_10
160,,1/16,2311,36889_10_11
10,,participation,2289,36889_10_11
6,,participation,2302,36889_10_11
5,,participation,2234,36889_10_11
5,,participation,2233,36889_10_11
5,,participation,2227,36889_10_11
3,,participation,2248,36889_10_11
175,3.0,3. place,2044,8606_53_7
70,2.0,2. place,2294,18980_44_12
16,,1/16,2287,18980_44_12
10,,participation,2311,18980_44_12
6,,participation,2281,18980_44_12
56,,1/16,2253,18980_44_12
13,7.0,7. place,2201,18980_44_12
112,,1/16,2302,42669_33_9
36,5.0,5. place,2362,42669_33_9
8,,1/16,2263,42669_33_9
70,2.0,2. place,2359,43708_4_8
70,2.0,2. place,2294,43708_4_8
50,3.0,3. place,2459,13408_51_13
36,5.0,5. place,2398,13408_51_13
6,,participation,2302,50943_14_14
56,,1/16,2248,50943_14_14
350,2.0,2. place,2260,24834_13_2
350,2.0,2. place,2317,31199_296_2
160,,1/16,2311,24471_9_3
12,,1/32,2362,24471_9_3
10,,participation,2288,24471_9_3
112,,1/16,2293,24471_9_3
10,,participation,2239,24471_9_3
8,,1/16,2201,24471_9_3
6,,1/32,2251,24471_9_3
5,,participation,2267,24471_9_3
5,,participation,2230,24471_9_3
132,,1/32,2035,25176_88_4
60,,1/32,2238,25176_88_4
10,,participation,2239,25176_88_4
5,,participation,2230,25176_88_4
5,,participation,2227,25176_88_4
91,7.0,7. place,2235,25176_88_4
160,,1/16,2288,3321_49_1
20,,participation,2298,3321_49_1
10,,participation,2282,3321_49_1
6,,participation,2306,3321_49_1
6,,participation,2281,3321_49_1
80,,1/16,2227,3321_49_1
80,,1/16,2233,12679_51_5
5,,participation,2234,12679_51_5
175,3.0,3. place,2052,12679_51_5
160,,1/16,2239,18155_39_6
35,2.0,2. place,2201,18155_39_6
18,5.0,5. place,2263,18155_39_6
5,,participation,2233,18155_39_6
5,,participation,2230,18155_39_6
50,3.0,3. place,2367,59772_93_10
36,5.0,5. place,2459,59772_93_10
6,,participation,2292,59772_93_10
50,1.0,1. place,2242,59772_93_10
35,2.0,2. place,2231,59772_93_10
25,3.0,3. place,2232,59772_93_10
10,,participation,2309,33418_49_11
180,5.0,5. place,2267,33418_49_11
80,,1/16,2234,15323_9_7
35,2.0,2. place,2199,15323_9_7
56,,1/16,2200,15323_9_7
160,,1/16,2315,38925_13_12
50,3.0,3. place,2304,29369_28_9
36,5.0,5. place,2287,29369_28_9
26,7.0,7. place,2286,29369_28_9
26,7.0,7. place,2283,29369_28_9
18,5.0,5. place,2201,29369_28_9
10,,participation,2239,13473_88_8
126,5.0,5. place,2235,13473_88_8
50,3.0,3. place,2424,23463_14_13
10,,participation,2311,23463_14_13
10,,participation,2309,23463_14_13
10,,participation,2284,23463_14_13
5,,participation,2230,23463_14_13
56,,1/16,2248,32044_18_14
56,,1/16,2248,45223_17_14
260,7.0,7. place,2239,240_27_3
5,,participation,2234,240_27_3
5,,participation,2230,240_27_3
56,,1/16,2200,240_27_3
10,,participation,2289,36247_153_4
6,,participation,2281,36247_153_4
252,5.0,5. place,2290,36247_153_4
10,,participation,2239,36247_153_4
5,,participation,2260,36247_153_4
5,,participation,2234,36247_153_4
3,,participation,2253,36247_153_4
3,,participation,2236,36247_153_4
36,5.0,5. place,2398,40338_93_1
36,5.0,5. place,2365,40338_93_1
6,,participation,2292,40338_93_1
25,3.0,3. place,2232,40338_93_1
175,3.0,3. place,2237,40338_93_1
36,5.0,5. place,2362,14449_32_5
120,,1/32,2239,14449_32_5
35,2.0,2. place,2251,14449_32_5
8,,1/16,2201,14449_32_5
3,,participation,2253,14449_32_5
56,,1/16,2045,14449_32_5
130,7.0,7. place,2267,61003_6_6
91,,7. place,2248,61003_6_6
160,,1/16,2239,18496_27_10
25,3.0,3. place,2199,18496_27_10
8,,1/16,2251,18496_27_10
5,,participation,2233,18496_27_10
3,,participation,2200,18496_27_10
6,,participation,2302,66724_18_11
182,7.0,7. place,2290,66724_18_11
112,,1/16,2281,20701_35_7
10,,participation,2289,20701_35_7
35,2.0,2. place,2263,20701_35_7
5,,participation,2317,20701_35_7
112,,1/16,2306,17302_17_12
36,5.0,5. place,2424,17302_17_12
10,,participation,2296,17302_17_12
112,,1/16,2306,19070_23_9
16,,1/16,2307,19070_23_9
16,,1/16,2287,19070_23_9
10,,participation,2288,19070_23_9
112,,1/16,2302,42468_20_8
16,,1/16,2362,42468_20_8
3,,participation,2248,42468_20_8
26,7.0,7. place,2286,36326_23_13
56,,1/16,2248,36326_23_13
160,,1/16,2288,40152_41_2
6,,participation,2293,40152_41_2
80,,1/16,2233,40152_41_2
80,,1/16,2230,40152_41_2
10,,participation,2239,40152_41_2
5,,participation,2238,40152_41_2
5,,participation,2234,40152_41_2
3,,participation,2045,40152_41_2
160,,1/16,2315,55426_167_3
36,5.0,5. place,2356,55426_167_3
6,,participation,2310,55426_167_3
112,,1/16,2292,55426_167_3
10,,participation,2239,55426_167_3
120,,1/32,2239,39760_24_4
80,,1/16,2234,39760_24_4
80,,1/16,2227,39760_24_4
6,,1/32,2251,39760_24_4
5,,participation,2233,39760_24_4
160,,1/16,2289,43567_84_1
20,,participation,2298,43567_84_1
10,,participation,2364,43567_84_1
10,,participation,2315,43567_84_1
10,,participation,2288,43567_84_1
6,,participation,2436,43567_84_1
42,,1/32,2248,43567_84_1
13,7.0,7. place,2240,43567_84_1
252,5.0,5. place,2281,20494_6_5
5,,participation,2238,20494_6_5
10,,participation,2315,41398_57_6
10,,participation,2296,41398_57_6
6,,participation,2306,41398_57_6
10,,participation,2239,41398_57_6
5,,participation,2234,41398_57_6
175,3.0,3. place,2237,41398_57_6
100,1.0,1. place,2367,12489_97_10
70,2.0,2. place,2459,12489_97_10
26,7.0,7. place,2398,12489_97_10
182,,7. place,2302,42856_23_11
160,,1/16,2315,71729_61_7
70,2.0,2. place,2460,44341_77_12
6,,participation,2292,44341_77_12
56,,1/16,2248,44341_77_12
25,3.0,3. place,2242,44341_77_12
35,2.0,2. place,2231,33968_92_9
25,3.0,3. place,2242,33968_92_9
91,7.0,7. place,2237,33968_92_9
3,,participation,2248,52830_173_8
126,5.0,5. place,2044,52830_173_8
80,,1/16,2230,14683_193_13
10,,participation,2311,63832_182_14
10,,participation,2309,63832_182_14
10,,participation,2296,63832_182_14
10,,participation,2288,63832_182_14
6,,participation,2306,63832_182_14
10,,participation,2239,63832_182_14
176,,1/16,2035,560_9_2
56,,1/16,2045,560_9_2
10,,participation,2239,560_9_2
100,,participation,2180,560_9_2
160,,1/16,2284,14866_2_3
60,,1/32,2234,14866_2_3
5,,participation,2233,14866_2_3
5,,participation,2227,14866_2_3
3,,participation,2253,14866_2_3
91,7.0,7. place,2045,14866_2_3
160,,1/16,2364,50624_296_4
130,7.0,7. place,2234,50624_296_4
16,,1/16,2362,13249_4_1
175,3.0,3. place,2253,13249_4_1
80,,1/16,2238,13249_4_1
10,,participation,2239,66781_23_5
245,2.0,2. place,2236,66781_23_5
160,,1/16,2289,42827_29_6
50,3.0,3. place,2294,42827_29_6
6,,participation,2293,42827_29_6
50,3.0,3. place,2287,19880_193_10
80,,1/16,2238,19880_193_10
50,1.0,1. place,2263,19880_193_10
5,,participation,2317,19880_193_10
5,,participation,2233,19880_193_10
182,7.0,7. place,2436,9511_85_11
182,7.0,7. place,2310,70705_192_11
100,1.0,1. place,2424,8303_14_7
10,,participation,2288,8303_14_7
6,,participation,2306,8303_14_7
35,2.0,2. place,2240,8303_14_7
5,,participation,2238,8303_14_7
36,5.0,5. place,2287,19303_28_12
36,5.0,5. place,2286,19303_28_12
25,3.0,3. place,2199,19303_28_12
18,5.0,5. place,2263,19303_28_12
18,5.0,5. place,2251,19303_28_12
18,5.0,5. place,2201,19303_28_12
5,,participation,2233,19303_28_12
112,,1/16,2306,31943_14_9
10,,participation,2284,31943_14_9
25,3.0,3. place,2240,31943_14_9
70,2.0,2. place,2471,16705_131_8
36,5.0,5. place,2424,16705_131_8
6,5.0,5. place*,2310,16705_131_8
6,,participation,2436,16705_131_8
5,,participation,2234,16705_131_8
3,,participation,2235,16705_131_8
70,2.0,2. place,2460,15696_96_13
70,2.0,2. place,2314,71259_102_13
70,2.0,2. place,2294,10377_266_13
50,3.0,3. place,2294,22254_56_14
6,,participation,2310,22254_56_14
252,5.0,5. place,2290,34326_78_2
25,3.0,3. place,2276,34326_78_2
56,,1/16,2236,34326_78_2
70,2.0,2. place,2459,13652_97_3
70,2.0,2. place,2365,13652_97_3
182,7.0,7. place,2292,13652_97_3
120,,1/32,2239,9799_296_4
56,,1/16,2200,9799_296_4
5,,participation,2227,9799_296_4
100,,participation,2180,9799_296_4
160,,1/16,2296,20891_34_1
26,7.0,7. place,2287,20891_34_1
16,,1/16,2362,20891_34_1
6,,participation,2306,20891_34_1
35,2.0,2. place,2199,20891_34_1
25,3.0,3. place,2201,20891_34_1
3,,participation,2253,20891_34_1
252,,5. place,2302,44312_6_5
252,,5. place,2302,50730_275_5
160,,1/16,2309,42006_46_6
36,5.0,5. place,2424,42006_46_6
10,,participation,2296,42006_46_6
6,,participation,2436,42006_46_6
182,7.0,7. place,2290,52502_18_10
182,7.0,7. place,2292,30791_96_10
182,7.0,7. place,2436,26811_86_10
182,7.0,7. place,2290,52462_53_10
130,7.0,7. place,2233,51567_205_12
10,,participation,2239,51567_205_12
5,,participation,2238,51567_205_12
5,,participation,2234,51567_205_12
126,5.0,5. place,2253,19887_193_7
18,5.0,5. place,2263,19887_193_7
5,,participation,2230,19887_193_7
70,2.0,2. place,2471,12704_131_9
50,3.0,3. place,2424,12704_131_9
10,,participation,2315,12704_131_9
6,,participation,2436,12704_131_9
5,,participation,2234,12704_131_9
3,,participation,2235,12704_131_9
126,5.0,5. place,2236,13137_50_8
35,2.0,2. place,2251,18358_25_14
10,,participation,2239,18358_25_14
5,,participation,2227,18358_25_14
3,,participation,2045,18358_25_14
160,,1/16,2311,45276_14_2
112,,1/16,2306,45276_14_2
50,3.0,3. place,2424,45276_14_2
10,,participation,2288,45276_14_2
84,,1/32,2306,11987_193_3
50,3.0,3. place,2362,11987_193_3
10,,participation,2289,11987_193_3
56,,1/16,2200,11987_193_3
5,,participation,2238,11987_193_3
100,,participation,2180,11987_193_3
160,,1/16,2289,14517_35_4
112,,1/16,2281,14517_35_4
6,,participation,2293,14517_35_4
112,,1/16,2281,19499_34_1
84,,1/32,2306,19499_34_1
16,,1/16,2304,19499_34_1
10,,participation,2296,19499_34_1
25,3.0,3. place,2251,19499_34_1
13,7.0,7. place,2263,19499_34_1
3,,participation,2253,19499_34_1
80,,1/16,2227,12582_155_6
5,,participation,2233,12582_155_6
126,5.0,5. place,2235,12582_155_6
112,,1/16,2306,18443_23_11
20,,participation,2298,18443_23_11
16,,1/16,2283,18443_23_11
10,,participation,2309,18443_23_11
13,7.0,7. place,2263,18443_23_11
5,,participation,2238,18443_23_11
5,,participation,2230,18443_23_11
16,,1/16,2304,31741_193_12
126,,5. place,2248,31741_193_12
6,,participation,2281,8619_77_9
6,,participation,2292,8619_77_9
126,5.0,5. place,2052,8619_77_9
10,,participation,2239,17861_57_7
126,5.0,5. place,2237,17861_57_7
70,2.0,2. place,2365,12762_57_8
50,3.0,3. place,2367,12762_57_8
6,5.0,5. place*,2310,12762_57_8
50,1.0,1. place,2276,63913_178_14
3,7.0,7. place*,2236,63913_178_14
120,,1/32,2239,49749_77_2
18,5.0,5. place,2232,49749_77_2
5,,participation,2238,49749_77_2
5,,participation,2234,49749_77_2
5,,participation,2233,49749_77_2
175,3.0,3. place,2052,49749_77_2
112,,1/16,2281,22484_28_3
70,2.0,2. place,2283,22484_28_3
26,7.0,7. place,2286,22484_28_3
10,,participation,2289,22484_28_3
80,,1/16,2238,22484_28_3
10,,participation,2364,26370_129_4
10,,participation,2296,26370_129_4
6,,participation,2306,26370_129_4
6,,participation,2436,26370_129_4
60,,1/32,2234,26370_129_4
60,,1/32,2233,26370_129_4
10,,participation,2239,26370_129_4
5,,participation,2260,26370_129_4
3,,participation,2235,26370_129_4
100,,participation,2180,26370_129_4
260,7.0,7. place,2315,52584_53_1
50,3.0,3. place,2424,45541_46_5
10,,participation,2309,45541_46_5
10,,participation,2296,45541_46_5
182,7.0,7. place,2436,45541_46_5
100,1.0,1. place,2460,32946_77_6
70,2.0,2. place,2459,32946_77_6
36,5.0,5. place,2367,32946_77_6
80,,1/16,2230,13766_26_11
100,,participation,2180,13766_26_11
80,,1/16,2233,21655_16_7
56,,1/16,2045,21655_16_7
112,,1/16,2306,8041_38_12
10,,participation,2311,8041_38_12
10,,participation,2296,8041_38_12
5,,participation,2230,22848_174_9
126,5.0,5. place,2235,22848_174_9
36,5.0,5. place,2362,29807_4_8
36,5.0,5. place,2283,29807_4_8
26,7.0,7. place,2307,29807_4_8
16,,1/16,2287,29807_4_8
36,5.0,5. place,2286,29550_4_13
16,,1/16,2287,29550_4_13
6,,participation,2281,29550_4_13
50,3.0,3. place,2359,66732_18_14
50,3.0,3. place,2286,66479_13_14
50,3.0,3. place,2313,42186_70_14
252,,5. place,2302,44082_266_2
50,3.0,3. place,2294,44082_266_2
16,,1/16,2287,44082_266_2
160,,1/16,2309,20183_8_3
26,7.0,7. place,2294,20183_8_3
12,,1/32,2362,20183_8_3
80,,1/16,2238,20183_8_3
10,,participation,2239,20183_8_3
50,3.0,3. place,2471,17276_131_4
26,7.0,7. place,2424,17276_131_4
10,,participation,2315,17276_131_4
182,7.0,7. place,2436,17276_131_4
252,5.0,5. place,2290,68130_53_5
100,1.0,1. place,2294,30269_8_1
70,2.0,2. place,2362,30269_8_1
36,5.0,5. place,2307,30269_8_1
36,5.0,5. place,2286,30269_8_1
70,2.0,2. place,2398,41582_97_6
70,2.0,2. place,2365,41582_97_6
50,3.0,3. place,2367,41582_97_6
6,,participation,2292,41582_97_6
5,,participation,2230,49279_171_11
175,3.0,3. place,2044,49279_171_11
5,,participation,2238,43268_84_7
5,,participation,2230,43268_84_7
126,5.0,5. place,2235,43268_84_7
3,,participation,2248,34252_60_12
126,5.0,5. place,2236,34252_60_12
126,,5. place,2248,43440_8_9
112,,1/16,2302,55296_97_8
112,,1/16,2302,45060_14_8
112,,1/16,2302,43967_32_8
56,,1/16,2248,43901_296_13
56,,1/16,2248,44716_296_13
100,1.0,1. place,2398,40632_109_2
10,,participation,2311,40632_109_2
10,,participation,2289,40632_109_2
10,,participation,2284,40632_109_2
182,7.0,7. place,2292,40632_109_2
3,,participation,2248,40632_109_2
36,5.0,5. place,2360,42197_78_3
26,7.0,7. place,2359,42197_78_3
182,7.0,7. place,2290,42197_78_3
25,3.0,3. place,2277,42197_78_3
13,7.0,7. place,2276,42197_78_3
3,,participation,2236,42197_78_3
252,5.0,5. place,2310,20300_193_4
16,,1/16,2304,20300_193_4
120,,1/32,2239,7079_292_5
5,,participation,2238,7079_292_5
126,5.0,5. place,2044,7079_292_5
5,,participation,2227,9118_17_1
234,7.0,7. place,2180,9118_17_1
182,,7. place,2302,50526_49_6
3,,participation,2248,50526_49_6
112,,1/16,2306,29667_4_10
50,3.0,3. place,2307,29667_4_10
16,,1/16,2362,29667_4_10
3,,participation,2253,29667_4_10
70,2.0,2. place,2287,31414_4_11
70,2.0,2. place,2283,31414_4_11
10,,participation,2288,31414_4_11
18,5.0,5. place,2201,31414_4_11
3,,participation,2253,31414_4_11
112,,1/16,2306,22051_140_7
10,,participation,2239,22051_140_7
8,,1/16,2251,22051_140_7
5,,participation,2233,22051_140_7
126,5.0,5. place,2044,46396_177_9
126,5.0,5. place,2236,755_50_9
126,5.0,5. place,2044,8504_211_12
126,5.0,5. place,2236,12278_102_12
252,5.0,5. place,2290,38761_108_2
56,,1/16,2044,38761_108_2
182,7.0,7. place,2306,4739_4_3
100,1.0,1. place,2359,4739_4_3
160,,1/16,2239,3417_11_4
3,,participation,2045,3417_11_4
100,,participation,2180,3417_11_4
100,1.0,1. place,2459,47033_97_5
50,3.0,3. place,2367,47033_97_5
50,3.0,3. place,2365,47033_97_5
36,5.0,5. place,2398,47033_97_5
6,,participation,2292,47033_97_5
112,,1/16,2306,37535_14_1
100,1.0,1. place,2362,37535_14_1
26,7.0,7. place,2424,37535_14_1
10,,participation,2239,38381_82_6
175,3.0,3. place,2044,38381_82_6
20,,participation,2298,60903_84_10
56,,1/16,2248,60903_84_10
13,7.0,7. place,2240,60903_84_10
91,7.0,7. place,2235,60903_84_10
112,,1/16,2302,39093_50_11
50,3.0,3. place,2360,39093_50_11
130,7.0,7. place,2230,22243_296_7
25,3.0,3. place,2251,25994_32_13
18,5.0,5. place,2199,25994_32_13
10,,participation,2239,25994_32_13
3,,participation,2045,25994_32_13
36,5.0,5. place,2294,38785_43_14
6,,participation,2302,38785_43_14
3,,participation,2248,38785_43_14
50,3.0,3. place,2365,40436_92_2
252,5.0,5. place,2292,40436_92_2
100,,participation,2180,2150_296_3
5,,participation,2227,2150_296_3
175,3.0,3. place,2200,2150_296_3
252,,5. place,2302,63672_14_4
10,,participation,2315,63672_14_4
36,5.0,5. place,2362,4143_4_1
16,,1/16,2307,4143_4_1
175,3.0,3. place,2253,4143_4_1
8,,1/16,2263,4143_4_1
36,5.0,5. place,2283,19901_193_5
26,7.0,7. place,2304,19901_193_5
10,,participation,2311,19901_193_5
80,,1/16,2238,19901_193_5
80,,1/16,2227,19901_193_5
3,,participation,2253,19901_193_5
5,,participation,2234,13129_46_6
5,,participation,2233,13129_46_6
175,3.0,3. place,2235,13129_46_6
36,5.0,5. place,2294,19086_23_10
80,,1/16,2234,19086_23_10
5,,participation,2227,19086_23_10
56,,1/16,2200,19086_23_10
112,,1/16,2306,18533_23_11
26,7.0,7. place,2307,18533_23_11
16,,1/16,2286,18533_23_11
8,,1/16,2201,18533_23_11
36,5.0,5. place,2286,38448_8_7
80,,1/16,2238,38448_8_7
5,,participation,2267,38448_8_7
5,,participation,2227,38448_8_7
36,5.0,5. place,2286,20890_26_9
6,,participation,2281,20890_26_9
80,,1/16,2233,20890_26_9
112,,1/16,2281,43799_9_12
6,,participation,2293,43799_9_12
3,,participation,2248,43799_9_12
100,1.0,1. place,2471,71642_292_8
50,3.0,3. place,2360,37674_63_13
6,,participation,2310,37674_63_13
10,,participation,2311,24447_284_14
10,,participation,2309,24447_284_14
10,,participation,2239,24447_284_14
5,,participation,2234,24447_284_14
5,,participation,2233,24447_284_14
286,7.0,7. place,2035,7805_1_2
10,,participation,2239,7805_1_2
3,,participation,2045,7805_1_2
20,,participation,2298,36164_32_3
10,,participation,2296,36164_32_3
6,,participation,2306,36164_32_3
175,,3. place,2248,36164_32_3
8,,1/16,2251,36164_32_3
56,,1/16,2045,36164_32_3
252,5.0,5. place,2310,65788_11_4
10,,participation,2315,65788_11_4
70,2.0,2. place,2471,63331_87_1
10,,participation,2315,63331_87_1
10,,participation,2309,63331_87_1
112,,1/16,2436,63331_87_1
10,,participation,2239,63331_87_1
5,,participation,2260,63331_87_1
5,,participation,2238,63331_87_1
5,,participation,2234,63331_87_1
3,,participation,2235,63331_87_1
160,,1/16,2282,23919_4_5
16,,1/16,2362,23919_4_5
12,,1/32,2307,23919_4_5
25,3.0,3. place,2201,23919_4_5
182,,7. place,2302,46710_4_6
175,3.0,3. place,2237,49228_51_10
175,3.0,3. place,2044,38358_177_10
160,,1/16,2311,36337_23_11
126,5.0,5. place,2052,5298_109_7
126,5.0,5. place,2236,30959_102_7
100,1.0,1. place,2424,46337_46_12
10,,participation,2309,46337_46_12
10,,participation,2296,46337_46_12
80,,1/16,2230,13078_113_9
25,3.0,3. place,2043,13078_113_9
5,,participation,2234,13078_113_9
5,,participation,2233,13078_113_9
3,,participation,2052,13078_113_9
80,,1/16,2230,9510_85_8
10,,participation,2239,9510_85_8
5,,participation,2227,9510_85_8
3,7.0,7. place*,2235,9510_85_8
50,1.0,1. place,2240,13573_296_13
50,3.0,3. place,2398,55301_97_13
50,3.0,3. place,2313,27958_153_13
50,3.0,3. place,2471,65639_244_13
50,3.0,3. place,2359,56463_18_13
50,3.0,3. place,2313,6889_292_13
36,5.0,5. place,2283,24064_4_14
36,5.0,5. place,2314,15659_98_14
36,5.0,5. place,2398,31332_95_14
36,5.0,5. place,2313,42155_70_14
50,3.0,3. place,2459,45640_93_2
50,3.0,3. place,2398,45640_93_2
10,,participation,2311,45640_93_2
6,,participation,2302,45640_93_2
126,,5. place,2248,45640_93_2
25,3.0,3. place,2232,45640_93_2
25,3.0,3. place,2231,45640_93_2
3,,participation,2237,45640_93_2
160,,1/16,2309,60113_8_3
112,,1/16,2302,60113_8_3
252,5.0,5. place,2290,67568_200_4
160,,1/16,2288,19460_23_1
36,5.0,5. place,2287,19460_23_1
26,7.0,7. place,2307,19460_23_1
80,,1/16,2233,33439_46_5
5,,participation,2234,33439_46_5
126,5.0,5. place,2235,33439_46_5
182,7.0,7. place,2436,47183_84_6
182,7.0,7. place,2292,4333_96_6
10,,participation,2315,10625_86_11
10,,participation,2311,10625_86_11
10,,participation,2239,10625_86_11
126,5.0,5. place,2235,10625_86_11
16,,1/16,2287,36364_27_12
10,,participation,2296,36364_27_12
91,,7. place,2248,36364_27_12
70,2.0,2. place,2294,19961_266_9
26,7.0,7. place,2287,19961_266_9
18,5.0,5. place,2199,19961_266_9
91,7.0,7. place,2235,47021_84_8
160,,1/16,2315,21450_62_2
100,1.0,1. place,2304,21450_62_2
10,,participation,2364,21450_62_2
10,,participation,2288,21450_62_2
6,,participation,2306,21450_62_2
3,,participation,2235,21450_62_2
130,7.0,7. place,2260,34096_296_3
130,7.0,7. place,2230,34096_296_3
5,,participation,2234,34096_296_3
5,,participation,2234,32063_18_4
245,2.0,2. place,2236,32063_18_4
70,2.0,2. place,2294,20982_26_1
16,,1/16,2362,20982_26_1
16,,1/16,2307,20982_26_1
16,,1/16,2304,20982_26_1
6,,participation,2306,20982_26_1
60,,1/32,2233,20982_26_1
18,5.0,5. place,2263,20982_26_1
18,5.0,5. place,2199,20982_26_1
160,,1/16,2311,32338_24_5
16,,1/16,2362,32338_24_5
6,,participation,2306,32338_24_5
13,7.0,7. place,2251,32338_24_5
10,,participation,2239,32338_24_5
80,,1/16,2234,8446_9_10
80,,1/16,2227,8446_9_10
5,,participation,2233,8446_9_10
5,,participation,2230,8446_9_10
3,,participation,2045,8446_9_10
130,7.0,7. place,2227,7715_266_11
5,,participation,2230,7715_266_11
